Date,maxt,mint,avgt,pcpn,snow,snwd
1995-12-07,43,27,35.0,T,T,0
1995-12-08,44,25,34.5,0.10,0.0,0
1995-12-09,40,13,26.5,0.00,0.0,0
1995-12-10,26,9,17.5,0.00,0.0,0
1995-12-11,44,15,29.5,0.00,0.0,0
1995-12-12,45,35,40.0,T,0.0,0
1995-12-13,63,43,53.0,T,0.0,0
1995-12-14,67,59,63.0,0.00,0.0,0
1995-12-15,71,46,58.5,0.26,0.0,0
1995-12-16,57,40,48.5,T,0.0,0
1995-12-17,56,41,48.5,0.57,0.0,0
1995-12-18,60,48,54.0,0.44,0.0,0
1995-12-19,57,31,44.0,0.06,0.0,0
1995-12-20,38,24,31.0,0.00,0.0,0
1995-12-21,30,22,26.0,T,T,0
1995-12-22,32,26,29.0,T,T,0
1995-12-23,32,26,29.0,0.04,0.4,0
1995-12-24,34,24,29.0,T,T,0
1995-12-25,32,22,27.0,T,T,0
1995-12-26,41,20,30.5,T,T,0
1995-12-27,37,28,32.5,0.00,0.0,0
1995-12-28,31,19,25.0,0.00,0.0,0
1995-12-29,44,19,31.5,0.00,0.0,0
1995-12-30,53,21,37.0,0.00,0.0,0
1995-12-31,48,40,44.0,0.39,0.0,0
1996-01-01,51,45,48.0,0.31,0.0,0
1996-01-02,50,33,41.5,0.41,T,0
1996-01-03,33,24,28.5,0.01,0.1,0
1996-01-04,39,27,33.0,0.00,0.0,0
1996-01-05,41,34,37.5,0.07,T,0
1996-01-06,34,20,27.0,0.31,1.8,0
1996-01-07,22,17,19.5,0.33,3.3,3
1996-01-08,27,10,18.5,T,T,5
1996-01-09,46,20,33.0,0.00,0.0,3
1996-01-11,42,30,36.0,0.52,0.0,0
1996-01-12,36,32,34.0,0.01,T,0
1996-01-13,58,25,41.5,0.00,0.0,0
1996-01-14,68,32,50.0,0.00,0.0,0
1996-01-15,62,37,49.5,0.00,0.0,0
1996-01-16,64,38,51.0,0.09,0.0,0
1996-01-17,64,52,58.0,0.00,0.0,0
1996-01-18,65,21,43.0,0.82,T,0
1996-01-20,36,12,24.0,0.00,0.0,0
1996-01-21,39,27,33.0,0.05,0.5,1
1996-01-22,51,23,37.0,0.00,0.0,0
1996-01-23,59,43,51.0,0.46,0.0,0
1996-01-24,54,23,38.5,0.13,T,0
1996-01-25,47,19,33.0,0.00,0.0,0
1996-01-26,51,35,43.0,0.25,0.0,0
1996-01-27,47,25,36.0,0.00,0.0,0
1996-01-28,45,17,31.0,0.00,0.0,0
1996-01-29,45,36,40.5,T,0.0,0
1996-01-30,42,24,33.0,0.02,0.2,0
1996-02-01,30,20,25.0,0.10,1.5,0
1996-02-02,20,8,14.0,0.22,3.3,2
1996-02-03,16,1,8.5,0.00,0.0,5
1996-02-04,14,-3,5.5,0.00,0.0,4
1996-02-05,28,-3,12.5,0.00,0.0,3
1996-02-06,41,18,29.5,0.00,0.0,3
1996-02-08,58,49,53.5,0.02,0.0,0
1996-02-09,59,36,47.5,0.00,0.0,0
1996-02-10,65,34,49.5,0.01,0.0,0
1996-02-11,59,35,47.0,0.00,0.0,0
1996-02-12,41,29,35.0,T,T,0
1996-02-13,53,20,36.5,0.00,0.0,0
1996-02-14,63,43,53.0,T,0.0,0
1996-02-15,43,29,36.0,0.00,0.0,0
1996-02-16,34,22,28.0,0.19,3.0,2
1996-02-18,47,26,36.5,0.00,0.0,0
1996-02-19,57,37,47.0,1.06,0.0,0
1996-02-20,59,50,54.5,0.05,0.0,0
1996-02-21,66,43,54.5,0.00,0.0,0
1996-02-22,64,51,57.5,0.00,0.0,0
1996-02-23,83,50,66.5,0.00,0.0,0
1996-02-24,65,36,50.5,0.00,0.0,0
1996-02-25,75,34,54.5,0.00,0.0,0
1996-02-26,76,57,66.5,0.00,0.0,0
1996-02-27,70,56,63.0,0.66,0.0,0
1996-02-28,56,27,41.5,0.01,0.0,0
1996-02-29,39,24,31.5,T,T,0
1996-03-01,48,28,38.0,0.00,0.0,0
1996-03-02,56,32,44.0,0.00,0.0,0
1996-03-03,39,25,32.0,0.00,0.0,0
1996-03-04,69,24,46.5,0.00,0.0,0
1996-03-05,64,51,57.5,0.45,0.0,0
1996-03-06,66,37,51.5,0.77,0.0,0
1996-03-07,37,19,28.0,0.25,T,0
1996-03-09,36,11,23.5,0.00,0.0,0
1996-03-10,46,18,32.0,0.00,0.0,0
1996-03-11,53,20,36.5,0.00,0.0,0
1996-03-12,62,24,43.0,0.00,0.0,0
1996-03-13,70,32,51.0,0.00,0.0,0
1996-03-14,73,45,59.0,0.00,0.0,0
1996-03-15,71,52,61.5,0.21,0.0,0
1996-03-16,74,45,59.5,0.19,0.0,0
1996-03-17,64,45,54.5,0.00,0.0,0
1996-03-18,60,41,50.5,0.35,0.0,0
1996-03-19,41,33,37.0,1.21,3.0,3
1996-03-20,35,30,32.5,0.06,0.6,1
1996-03-21,42,30,36.0,T,T,1
1996-03-22,51,25,38.0,0.00,0.0,0
1996-03-23,62,25,43.5,0.00,0.0,0
1996-03-24,76,43,59.5,0.00,0.0,0
1996-03-25,67,39,53.0,0.98,0.0,0
1996-03-26,47,29,38.0,0.00,0.0,0
1996-03-27,58,32,45.0,0.08,0.0,0
1996-03-28,53,46,49.5,0.19,0.0,0
1996-03-29,55,47,51.0,0.01,0.0,0
1996-03-30,74,46,60.0,0.00,0.0,0
1996-03-31,62,45,53.5,0.40,0.0,0
1996-04-01,56,39,47.5,0.17,0.0,0
1996-04-02,64,31,47.5,0.00,0.0,0
1996-04-03,78,36,57.0,0.00,0.0,0
1996-04-04,68,40,54.0,0.10,0.0,0
1996-04-05,42,38,40.0,0.00,0.0,0
1996-04-06,49,34,41.5,0.00,0.0,0
1996-04-07,52,31,41.5,T,0.0,0
1996-04-08,45,38,41.5,0.05,0.0,0
1996-04-09,54,31,42.5,0.00,0.0,0
1996-04-10,62,29,45.5,0.00,0.0,0
1996-04-11,76,32,54.0,0.00,0.0,0
1996-04-12,79,54,66.5,0.00,0.0,0
1996-04-13,67,47,57.0,0.08,0.0,0
1996-04-14,76,40,58.0,0.00,0.0,0
1996-04-15,68,43,55.5,0.08,0.0,0
1996-04-16,69,41,55.0,0.00,0.0,0
1996-04-17,79,41,60.0,0.00,0.0,0
1996-04-18,75,50,62.5,T,0.0,0
1996-04-19,75,64,69.5,0.01,0.0,0
1996-04-20,79,59,69.0,1.19,0.0,0
1996-04-21,75,58,66.5,0.00,0.0,0
1996-04-22,79,61,70.0,0.62,0.0,0
1996-04-23,64,46,55.0,0.45,0.0,0
1996-04-24,70,38,54.0,0.00,0.0,0
1996-04-25,79,54,66.5,0.24,0.0,0
1996-04-26,75,44,59.5,0.08,0.0,0
1996-04-27,68,38,53.0,0.00,0.0,0
1996-04-28,83,51,67.0,0.00,0.0,0
1996-04-29,78,48,63.0,0.61,0.0,0
1996-04-30,62,43,52.5,0.00,0.0,0
1996-05-01,76,44,60.0,0.00,0.0,0
1996-05-02,79,48,63.5,0.00,0.0,0
1996-05-03,83,58,70.5,0.00,0.0,0
1996-05-04,83,62,72.5,0.00,0.0,0
1996-05-05,86,68,77.0,0.01,0.0,0
1996-05-06,72,65,68.5,0.98,0.0,0
1996-05-07,75,65,70.0,0.57,0.0,0
1996-05-08,85,63,74.0,0.00,0.0,0
1996-05-09,87,61,74.0,0.00,0.0,0
1996-05-10,86,63,74.5,0.00,0.0,0
1996-05-11,74,53,63.5,0.15,0.0,0
1996-05-12,67,52,59.5,0.00,0.0,0
1996-05-13,61,47,54.0,T,0.0,0
1996-05-14,71,41,56.0,T,0.0,0
1996-05-15,81,60,70.5,1.29,0.0,0
1996-05-16,83,66,74.5,0.00,0.0,0
1996-05-17,89,63,76.0,0.00,0.0,0
1996-05-18,90,68,79.0,0.00,0.0,0
1996-05-19,89,71,80.0,0.00,0.0,0
1996-05-20,89,67,78.0,0.00,0.0,0
1996-05-21,86,66,76.0,0.06,0.0,0
1996-05-22,83,63,73.0,0.00,0.0,0
1996-05-23,89,56,72.5,0.00,0.0,0
1996-05-24,93,70,81.5,0.00,0.0,0
1996-05-25,91,70,80.5,0.00,0.0,0
1996-05-26,90,70,80.0,T,0.0,0
1996-05-27,88,65,76.5,0.95,0.0,0
1996-05-28,87,64,75.5,0.47,0.0,0
1996-05-29,77,62,69.5,0.00,0.0,0
1996-05-30,76,59,67.5,0.00,0.0,0
1996-05-31,80,54,67.0,0.00,0.0,0
1996-11-09,49,33,41.0,0.06,0.0,0
1996-11-10,40,32,36.0,0.12,1.3,0
1996-12-17,47,31,39.0,0.28,0.0,0
1996-12-18,33,22,27.5,T,0.6,0
1996-12-19,23,17,20.0,T,0.9,1
1996-12-20,29,14,21.5,0.00,0.0,1
1997-01-02,65,52,58.5,0.00,0.0,0
1997-01-09,41,30,35.5,0.03,0.1,0
1997-01-10,32,12,22.0,0.16,2.4,0
1997-01-11,18,5,11.5,0.00,0.0,2
1997-01-16,37,12,24.5,T,0.0,0
1997-01-19,46,25,35.5,0.00,0.0,0
1997-01-20,64,24,44.0,0.00,0.0,0
1997-02-08,40,32,36.0,0.13,0.0,0
1997-02-09,35,32,33.5,T,0.0,0
1997-02-13,38,35,36.5,0.45,0.0,0
1997-04-15,66,32,49.0,0.00,M,0
1997-04-23,64,50,57.0,0.00,M,0
1997-08-01,86,66,76.0,0.00,0.0,0
1997-11-03,48,39,43.5,0.05,0.0,0
1997-11-12,44,35,39.5,0.11,0.0,0
1997-11-16,41,27,34.0,T,0.0,0
1997-12-05,41,28,34.5,T,0.0,0
1997-12-06,31,23,27.0,T,0.0,0
1997-12-08,39,27,33.0,0.02,0.0,0
1997-12-26,42,34,38.0,0.13,0.0,0
1997-12-27,37,25,31.0,0.04,0.0,0
1997-12-29,36,31,33.5,0.16,1.2,1
1997-12-30,38,30,34.0,0.10,1.1,0
1997-12-31,36,20,28.0,T,0.0,0
1998-01-24,38,34,36.0,0.01,0.0,0
1998-02-03,49,33,41.0,1.26,0.0,0
1998-02-04,37,30,33.5,0.17,1.2,0
1998-02-05,34,30,32.0,0.01,0.3,0
1998-02-06,36,32,34.0,T,0.0,0
1998-03-02,41,33,37.0,0.02,0.0,0
1998-03-03,41,31,36.0,T,0.0,0
1998-03-09,49,29,39.0,0.05,0.0,0
1998-03-11,33,19,26.0,0.02,0.0,0
1998-12-23,25,19,22.0,0.37,0.7,0
1998-12-24,29,22,25.5,0.00,0.0,0
1998-12-30,30,20,25.0,T,0.0,0
1999-01-01,35,18,26.5,0.07,0.0,0
1999-01-02,49,26,37.5,0.81,0.0,0
1999-01-03,26,19,22.5,T,0.0,0
1999-01-04,21,16,18.5,T,0.4,0
1999-01-05,28,13,20.5,T,0.0,0
1999-01-06,37,26,31.5,0.02,1.0,0
1999-02-12,52,32,42.0,0.56,0.0,0
1999-02-13,36,25,30.5,T,0.0,0
1999-03-01,55,35,45.0,0.00,0.0,0
1999-03-02,71,31,51.0,0.84,0.0,0
1999-03-03,48,31,39.5,0.17,0.0,0
1999-03-04,49,24,36.5,0.00,0.0,0
1999-03-05,59,34,46.5,0.11,0.0,0
1999-03-06,58,33,45.5,0.41,0.0,0
1999-03-07,46,31,38.5,0.00,0.0,0
1999-03-08,49,31,40.0,0.20,0.0,0
1999-03-09,51,39,45.0,0.05,0.0,0
1999-03-10,40,35,37.5,0.00,0.0,0
1999-03-11,47,30,38.5,0.00,0.0,0
1999-03-12,51,26,38.5,0.00,0.0,0
1999-03-13,43,33,38.0,0.79,0.0,0
1999-03-14,42,33,37.5,0.80,1.4,1
1999-03-15,51,29,40.0,T,0.4,0
1999-03-16,66,28,47.0,0.00,0.0,0
1999-03-17,73,43,58.0,0.00,0.0,0
1999-03-18,63,46,54.5,0.00,0.0,0
1999-03-19,59,37,48.0,0.00,0.0,0
1999-03-20,57,39,48.0,0.02,0.0,0
1999-03-21,61,43,52.0,0.03,0.0,0
1999-03-22,61,30,45.5,0.00,0.0,0
1999-03-23,65,44,54.5,0.21,0.0,0
1999-03-24,51,39,45.0,T,0.0,0
1999-03-25,56,37,46.5,0.00,0.0,0
1999-03-26,52,33,42.5,0.00,0.0,0
1999-03-27,59,33,46.0,0.00,0.0,0
1999-03-28,61,31,46.0,0.06,0.0,0
1999-03-29,62,44,53.0,0.12,0.0,0
1999-03-30,69,38,53.5,0.00,0.0,0
1999-03-31,59,51,55.0,0.46,0.0,0
1999-12-21,34,26,30.0,T,0.0,0
1999-12-24,41,23,32.0,T,0.0,0
2000-01-04,63,31,47.0,T,0.0,0
2000-01-20,44,20,32.0,T,0.0,0
2000-01-22,34,27,30.5,0.15,3.4,0
2000-01-23,36,32,34.0,0.00,0.0,2
2000-01-24,33,18,25.5,0.00,0.0,1
2000-01-25,27,13,20.0,T,0.0,0
2000-01-26,31,16,23.5,T,0.0,0
2000-01-30,35,27,31.0,0.02,0.0,0
2000-01-31,38,26,32.0,T,0.0,0
2000-02-04,40,31,35.5,T,0.0,0
2000-02-05,40,24,32.0,T,0.0,0
2000-04-04,53,36,44.5,T,0.0,0
2000-04-08,64,37,50.5,0.05,0.0,0
2000-12-02,41,30,35.5,0.02,0.5,0
2000-12-03,31,29,30.0,0.01,0.0,0
2000-12-06,33,24,28.5,T,0.0,0
2000-12-12,30,17,23.5,T,0.0,0
2000-12-16,58,33,45.5,1.61,0.0,0
2000-12-17,33,12,22.5,0.02,0.9,1
2000-12-18,36,13,24.5,T,0.2,1
2000-12-19,28,15,21.5,T,0.0,0
2000-12-20,31,11,21.0,T,0.0,0
2000-12-21,35,18,26.5,0.01,0.3,0
2000-12-26,35,27,31.0,T,0.0,0
2000-12-29,29,18,23.5,T,0.4,0
2000-12-30,23,18,20.5,T,0.3,0
2000-12-31,25,22,23.5,T,0.0,0
2001-01-01,27,16,21.5,0.05,0.7,0
2001-01-02,29,13,21.0,T,0.0,1
2001-01-08,37,27,32.0,T,0.0,0
2001-01-09,35,21,28.0,T,0.0,0
2001-01-12,39,34,36.5,0.04,0.0,0
2001-01-19,40,32,36.0,0.96,0.5,0
2001-01-20,32,23,27.5,0.01,0.3,1
2001-01-26,42,18,30.0,T,0.0,0
2001-04-17,49,36,42.5,T,0.0,0
2002-01-03,31,18,24.5,T,0.0,0
2002-01-07,37,27,32.0,T,0.0,0
2002-01-17,50,33,41.5,0.28,0.0,0
2002-01-18,44,29,36.5,0.02,0.0,0
2002-01-19,37,32,34.5,0.81,0.0,0
2002-02-03,40,36,38.0,0.23,0.0,0
2002-02-06,35,30,32.5,0.18,1.4,0
2002-02-07,41,29,35.0,0.25,4.0,2
2002-02-08,56,24,40.0,0.00,0.0,3
2002-02-26,46,19,32.5,0.24,0.1,0
2002-02-27,28,16,22.0,T,0.0,0
2002-03-03,40,21,30.5,T,0.0,0
2002-03-21,57,27,42.0,0.00,0.0,0
2002-12-04,39,30,34.5,1.70,0.0,0
2002-12-05,39,25,32.0,0.05,0.0,0
2002-12-24,45,31,38.0,0.68,0.0,0
2002-12-25,31,28,29.5,T,0.0,0
2003-01-01,55,42,48.5,0.18,0.0,0
2003-01-02,47,34,40.5,0.23,0.0,0
2003-01-03,34,29,31.5,T,0.0,0
2003-01-04,45,22,33.5,0.00,0.0,0
2003-01-05,54,40,47.0,0.00,0.0,0
2003-01-06,42,30,36.0,T,0.0,0
2003-01-07,46,38,42.0,0.00,0.0,0
2003-01-08,62,38,50.0,0.00,0.0,0
2003-01-09,64,40,52.0,0.00,0.0,0
2003-01-10,40,28,34.0,0.00,0.0,0
2003-01-11,35,22,28.5,0.00,0.0,0
2003-01-12,34,20,27.0,0.00,0.0,0
2003-01-13,47,23,35.0,0.00,0.0,0
2003-01-14,42,26,34.0,0.00,0.0,0
2003-01-15,33,20,26.5,0.00,0.0,0
2003-01-16,32,25,28.5,0.34,7.0,7
2003-01-17,25,9,17.0,T,0.0,5
2003-01-18,26,1,13.5,T,0.3,4
2003-01-19,41,16,28.5,0.00,0.0,2
2003-01-20,58,38,48.0,0.00,0.0,0
2003-01-21,48,28,38.0,0.26,0.0,0
2003-01-22,34,16,25.0,0.01,1.1,1
2003-01-23,16,5,10.5,T,0.0,1
2003-01-24,22,2,12.0,0.00,0.0,0
2003-01-25,35,20,27.5,0.00,0.0,0
2003-01-26,41,16,28.5,T,0.0,0
2003-01-27,32,10,21.0,0.00,0.0,0
2003-01-28,49,29,39.0,0.10,0.0,0
2003-01-29,51,36,43.5,0.47,0.0,0
2003-01-30,36,30,33.0,0.00,0.0,0
2003-01-31,47,29,38.0,T,0.0,0
2003-02-06,39,32,35.5,0.26,0.7,0
2003-02-07,34,18,26.0,T,0.0,0
2003-02-09,40,23,31.5,0.28,4.1,0
2003-02-10,36,31,33.5,0.02,0.0,4
2003-02-11,53,28,40.5,0.00,0.0,2
2003-02-16,39,29,34.0,0.35,0.0,0
2003-02-17,29,27,28.0,T,0.0,0
2003-02-22,63,32,47.5,1.52,1.4,0
2003-02-23,37,32,34.5,0.04,0.0,0
2003-02-25,31,21,26.0,0.01,0.5,0
2003-11-24,50,27,38.5,0.66,0.0,0
2003-11-28,52,32,42.0,0.39,0.0,0
2003-12-10,56,34,45.0,0.54,0.0,0
2003-12-11,43,29,36.0,T,0.0,0
2003-12-13,39,32,35.5,0.31,0.0,0
2003-12-16,57,35,46.0,0.30,0.0,0
2003-12-18,46,36,41.0,0.06,0.0,0
2003-12-19,37,29,33.0,T,0.0,0
2004-01-08,39,27,33.0,0.13,0.2,0
2004-01-09,33,30,31.5,0.03,0.4,0
2004-02-03,45,27,36.0,0.14,0.0,0
2004-02-05,54,34,44.0,4.07,0.0,0
2004-02-06,52,32,42.0,0.10,0.0,0
2004-02-07,33,26,29.5,T,0.1,0
2004-02-15,41,29,35.0,T,0.0,0
2004-02-16,43,23,33.0,0.00,0.0,0
2004-02-17,51,38,44.5,0.00,0.0,0
2004-02-18,53,26,39.5,0.00,0.0,0
2004-02-19,63,30,46.5,0.00,0.0,0
2004-02-20,64,46,55.0,0.01,0.0,0
2004-02-21,51,35,43.0,0.00,0.0,0
2004-02-22,54,29,41.5,0.00,0.0,0
2004-02-23,58,36,47.0,0.00,0.0,0
2004-02-24,58,40,49.0,0.04,0.0,0
2004-02-25,49,34,41.5,0.00,0.0,0
2004-02-26,44,34,39.0,0.15,0.0,0
2004-02-27,49,31,40.0,0.00,0.0,0
2004-02-28,62,25,43.5,0.00,0.0,0
2004-02-29,66,39,52.5,0.00,0.0,0
2004-03-01,61,52,56.5,1.07,0.0,0
2004-03-02,68,46,57.0,T,0.0,0
2004-03-03,64,46,55.0,T,0.0,0
2004-03-04,76,57,66.5,0.00,0.0,0
2004-03-05,70,54,62.0,1.48,0.0,0
2004-03-06,61,43,52.0,0.00,0.0,0
2004-03-07,65,36,50.5,T,0.0,0
2004-03-08,56,39,47.5,0.00,0.0,0
2004-03-09,50,34,42.0,T,0.0,0
2004-03-10,52,28,40.0,0.00,0.0,0
2004-03-11,61,33,47.0,0.00,0.0,0
2004-03-12,51,35,43.0,0.00,0.0,0
2004-03-13,58,31,44.5,T,0.0,0
2004-03-14,55,43,49.0,0.05,0.0,0
2004-03-15,58,40,49.0,0.06,0.0,0
2004-03-16,60,43,51.5,0.25,0.0,0
2004-03-17,60,41,50.5,0.01,0.0,0
2004-03-18,74,47,60.5,0.15,0.0,0
2004-03-19,68,45,56.5,0.00,0.0,0
2004-03-20,79,49,64.0,0.52,0.0,0
2004-03-21,56,34,45.0,0.00,0.0,0
2004-03-22,48,30,39.0,0.00,0.0,0
2004-03-23,61,28,44.5,0.00,0.0,0
2004-03-24,71,49,60.0,0.00,0.0,0
2004-03-25,76,49,62.5,0.00,0.0,0
2004-03-26,76,59,67.5,T,0.0,0
2004-03-27,80,55,67.5,0.00,0.0,0
2004-03-28,80,54,67.0,0.00,0.0,0
2004-03-29,68,49,58.5,1.05,0.0,0
2004-03-30,63,42,52.5,T,0.0,0
2004-03-31,48,40,44.0,0.17,0.0,0
2005-12-01,52,28,40.0,0.00,0.0,0
2005-12-02,40,24,32.0,0.00,0.0,0
2005-12-03,61,33,47.0,0.24,0.0,0
2005-12-04,60,34,47.0,0.15,0.0,0
2005-12-05,34,21,27.5,0.00,0.0,0
2005-12-06,43,17,30.0,0.00,0.0,0
2005-12-07,40,23,31.5,0.00,0.0,0
2005-12-08,44,30,37.0,0.53,0.0,0
2005-12-09,30,19,24.5,T,T,0
2005-12-10,43,15,29.0,0.00,0.0,0
2005-12-11,45,37,41.0,T,0.0,0
2005-12-12,47,37,42.0,0.00,0.0,0
2005-12-13,41,32,36.5,0.00,0.0,0
2005-12-14,46,33,39.5,0.34,0.0,0
2005-12-15,45,33,39.0,0.83,0.0,0
2005-12-16,45,32,38.5,0.00,0.0,0
2005-12-17,48,32,40.0,0.00,0.0,0
2005-12-18,49,27,38.0,0.00,0.0,0
2005-12-19,34,22,28.0,0.00,0.0,0
2005-12-20,36,18,27.0,0.00,0.0,0
2005-12-21,41,16,28.5,0.00,0.0,0
2005-12-22,46,19,32.5,0.00,0.0,0
2005-12-23,55,26,40.5,0.00,0.0,0
2005-12-24,51,34,42.5,0.33,0.0,0
2005-12-25,50,38,44.0,0.01,0.0,0
2005-12-26,39,31,35.0,0.00,0.0,0
2005-12-27,64,27,45.5,0.00,0.0,0
2005-12-28,63,41,52.0,0.00,0.0,0
2005-12-29,41,37,39.0,T,0.0,0
2005-12-30,52,37,44.5,0.03,0.0,0
2005-12-31,56,34,45.0,0.00,0.0,0
2006-01-01,67,31,49.0,0.01,0.0,0
2006-01-02,75,50,62.5,0.02,0.0,0
2006-01-03,50,37,43.5,0.00,0.0,0
2006-01-04,69,34,51.5,0.00,0.0,0
2006-01-05,43,37,40.0,T,0.0,0
2006-01-06,37,31,34.0,T,T,0
2006-01-07,51,31,41.0,0.00,0.0,0
2006-01-08,69,38,53.5,0.00,0.0,0
2006-01-09,62,47,54.5,T,0.0,0
2006-01-10,66,44,55.0,0.38,0.0,0
2006-01-11,54,39,46.5,0.00,0.0,0
2006-01-12,65,29,47.0,0.00,0.0,0
2006-01-13,59,34,46.5,0.76,T,0
2006-01-14,40,28,34.0,T,T,0
2006-01-15,47,23,35.0,0.00,0.0,0
2006-01-16,60,47,53.5,0.11,0.0,0
2006-01-17,58,30,44.0,1.77,0.5,0
2006-01-18,50,28,39.0,0.00,0.0,1
2006-01-19,64,41,52.5,0.00,0.0,0
2006-01-20,65,48,56.5,0.00,0.0,0
2006-01-21,59,37,48.0,0.06,0.0,0
2006-01-22,50,37,43.5,2.60,0.0,0
2006-01-23,46,39,42.5,0.30,0.0,0
2006-01-24,59,28,43.5,0.00,0.0,0
2006-01-25,48,34,41.0,0.00,0.0,0
2006-01-26,48,24,36.0,0.00,0.0,0
2006-01-27,57,29,43.0,0.00,0.0,0
2006-01-28,65,42,53.5,0.10,0.0,0
2006-01-29,64,45,54.5,0.45,0.0,0
2006-01-30,52,36,44.0,0.01,0.0,0
2006-01-31,51,31,41.0,0.00,0.0,0
2006-02-01,60,30,45.0,0.00,0.0,0
2006-02-02,55,42,48.5,0.28,0.0,0
2006-02-03,56,42,49.0,0.51,0.0,0
2006-02-06,47,29,38.0,0.00,0.0,0
2006-02-07,48,28,38.0,0.00,0.0,0
2006-02-08,44,28,36.0,0.09,T,0
2006-02-09,40,26,33.0,T,T,0
2006-02-13,40,25,32.5,0.01,0.2,0
2006-02-14,58,32,45.0,0.00,0.0,0
2006-02-15,65,37,51.0,0.00,0.0,0
2006-02-16,70,57,63.5,T,0.0,0
2006-02-17,67,33,50.0,0.40,0.0,0
2006-02-19,26,12,19.0,0.02,0.2,1
2006-02-21,50,34,42.0,0.20,0.0,0
2006-02-22,46,40,43.0,0.39,0.0,0
2006-02-23,60,34,47.0,0.00,0.0,0
2006-02-24,62,30,46.0,0.00,0.0,0
2006-02-25,64,37,50.5,0.00,0.0,0
2006-02-26,44,26,35.0,0.00,0.0,0
2006-02-27,59,23,41.0,0.00,0.0,0
2006-02-28,70,43,56.5,0.00,0.0,0
2006-03-01,74,52,63.0,0.00,0.0,0
2006-03-02,71,40,55.5,0.00,0.0,0
2006-03-03,50,34,42.0,0.00,0.0,0
2006-03-04,55,31,43.0,0.00,0.0,0
2006-03-05,58,33,45.5,0.12,0.0,0
2006-03-06,60,40,50.0,0.00,0.0,0
2006-03-07,52,37,44.5,0.00,0.0,0
2006-03-08,72,39,55.5,0.00,0.0,0
2006-03-09,69,54,61.5,0.86,T,0
2006-03-10,71,49,60.0,0.00,0.0,0
2006-03-11,80,55,67.5,T,0.0,0
2006-03-12,83,69,76.0,0.00,0.0,0
2006-03-13,76,47,61.5,0.43,0.0,0
2006-03-14,56,40,48.0,0.00,0.0,0
2006-03-15,64,32,48.0,0.00,0.0,0
2006-03-16,70,47,58.5,0.00,0.0,0
2006-03-17,58,40,49.0,0.00,0.0,0
2006-03-18,55,37,46.0,0.00,0.0,0
2006-03-19,50,39,44.5,0.00,0.0,0
2006-03-20,44,36,40.0,1.07,0.0,0
2006-03-21,52,33,42.5,0.11,0.0,0
2006-03-22,47,29,38.0,0.00,0.0,0
2006-03-23,50,33,41.5,0.00,0.0,0
2006-03-24,48,34,41.0,0.00,0.0,0
2006-03-25,48,32,40.0,0.00,0.0,0
2006-03-26,50,30,40.0,0.00,0.0,0
2006-03-27,65,28,46.5,T,0.0,0
2006-03-28,67,47,57.0,T,0.0,0
2006-03-29,66,40,53.0,0.00,0.0,0
2006-03-30,80,40,60.0,0.00,0.0,0
2006-03-31,72,57,64.5,0.31,0.0,0
2006-04-01,81,57,69.0,0.00,0.0,0
2006-04-02,82,54,68.0,1.14,0.0,0
2006-04-03,68,45,56.5,0.07,0.0,0
2006-04-04,65,42,53.5,0.00,0.0,0
2006-04-05,71,37,54.0,0.00,0.0,0
2006-04-06,79,50,64.5,0.02,0.0,0
2006-04-07,76,59,67.5,0.20,0.0,0
2006-04-08,60,43,51.5,0.36,0.0,0
2006-04-09,63,36,49.5,0.00,0.0,0
2006-04-10,74,37,55.5,0.00,0.0,0
2006-04-11,77,48,62.5,0.00,0.0,0
2006-04-12,82,62,72.0,0.00,0.0,0
2006-04-13,84,62,73.0,0.00,0.0,0
2006-04-14,88,61,74.5,0.00,0.0,0
2006-04-15,84,69,76.5,0.00,0.0,0
2006-04-16,80,66,73.0,T,0.0,0
2006-04-17,82,63,72.5,0.00,0.0,0
2006-04-18,86,57,71.5,0.00,0.0,0
2006-04-19,88,67,77.5,T,0.0,0
2006-04-20,73,64,68.5,0.70,T,0
2006-04-21,72,62,67.0,0.80,0.0,0
2006-04-22,79,58,68.5,0.00,0.0,0
2006-04-23,82,64,73.0,T,0.0,0
2006-04-24,76,62,69.0,T,0.0,0
2006-04-25,78,62,70.0,0.03,0.0,0
2006-04-26,63,52,57.5,0.26,0.0,0
2006-04-27,70,44,57.0,0.00,0.0,0
2006-04-28,75,42,58.5,0.00,0.0,0
2006-04-29,74,59,66.5,T,0.0,0
2006-04-30,65,51,58.0,0.56,0.0,0
2006-05-01,75,47,61.0,0.00,0.0,0
2006-05-02,73,57,65.0,0.73,0.0,0
2006-05-03,84,60,72.0,0.19,0.0,0
2006-05-04,75,61,68.0,0.00,0.0,0
2006-05-05,70,58,64.0,0.13,0.0,0
2006-05-06,70,52,61.0,0.03,0.0,0
2006-05-07,62,57,59.5,0.01,0.0,0
2006-05-08,69,55,62.0,0.00,0.0,0
2006-05-09,73,52,62.5,0.38,0.0,0
2006-05-10,74,60,67.0,0.57,0.0,0
2006-05-11,70,50,60.0,0.20,0.0,0
2006-05-12,70,50,60.0,0.00,0.0,0
2006-05-13,77,49,63.0,0.00,0.0,0
2006-05-14,61,45,53.0,T,0.0,0
2006-05-15,59,46,52.5,0.16,0.0,0
2006-05-16,68,50,59.0,0.06,0.0,0
2006-05-17,71,50,60.5,0.01,0.0,0
